"FilingId","FilerEIN","TaxYr","Amended","FilerName1","FilerName2","PdBeginDt","PdEndDt","Org501c3","Org501cInd","Org501cType","Org4947a1","Org527Ind","FormYr","PersonNm","TitleTxt","AvgHrs","AvgHrsRltd","TrustOrDir","Officer","KeyEmpl","HighComp","FmrOfficer","RptCmpOrg","RptCmpRltd","OtherComp"
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"MARIA MALPICA","VICE PRESIDENT",2,NA,1,0,0,0,0,0,0,0
437537,131589580,2011,0,"INTERNATIONAL FURNISHINGS &","DESIGN ASSOCIATION - NY CHAPTER","2011-01-01","2011-12-31",0,1,6,0,0,1961,"LAUREN MIELE","STUDENT LIAISON",2,NA,1,0,0,0,0,0,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"MARIA G ZARRAGOZA","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,1900,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"CAROL IMAN","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,1000,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"CEVA GIUMELLI","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,1000,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"GOLDEN SIZEMORE","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,1500,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"CHERYL SOUTHARD","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,2000,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"CYNTHIA LAHEY","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,2400,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"KAYE LAPLANT","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,1250,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"MATIN ALVILLAR","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,2000,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"LUCINDA JACOBO","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,825,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"MELVIN WATKINS","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,1000,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"REYNA STULTS","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,2000,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"KIM PERRY","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,2240,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"RICHARD HUFFMAN","EXECUTIVE BOARD MEMBER",1,NA,1,0,0,0,0,2000,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"GAIL ENNIS","PRES./COALITION DIR",40,NA,0,1,0,0,0,96364,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"JUSTIN MEYERS","TREASURER",1,NA,0,1,0,0,0,18400,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"HERMELINDA ZAVALA","ORGANIZER/VP",40,NA,0,1,0,0,0,60780,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"ANDRE BOOKER","SECRETARY",1,NA,0,1,0,0,0,12000,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"WILL HIRST","EXECUTIVE DIRECTOR",40,NA,0,0,0,1,0,141731,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"LORETTA NEWSOM","EXECUTIVE DIRECTOR",40,NA,0,0,0,1,0,43640,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"DEIDREA SHERMAN","FINANCE DIRECTOR",40,NA,0,0,0,1,0,104302,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"TRISTAN BROWN","POLITICAL DIRECTOR",40,NA,0,0,0,1,0,72059,0,0
655014,204097094,2010,0,"CALIFORNIA UNITED HOMECARE WORKERS LOCAL NO 4034",NA,"2010-01-01","2010-12-31",0,1,5,0,0,2006,"JA-KEY ROBINSON","FIELD ORG DIRECTOR",40,NA,0,0,0,1,0,70797,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"THOMAS MILLER","PRESIDENT E",0,NA,1,1,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"LAURA E JOYNER","PRESIDENT",0,NA,1,1,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"SHIRLEY WOODROW","VICE PRESIDE",0,NA,1,1,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"CHRISTINE AUVILLE","TREASURER",0,NA,1,1,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"PATRICIA J MULLENS","NON-VOTING M",0,NA,1,0,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"JAMES DAWSON CMPE","BOARD MEMBER",0,NA,1,0,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"EDDIE CLARK","NON-VOTING M",0,NA,1,0,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"CHARLES HERBERT WILSON III","NON-VOTING M",0,NA,1,0,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"YEVONNE J CHILDERS","SECRETARY",0,NA,1,1,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"JACKIE COSTA CMA-A","VENDOR REPRE",0,NA,1,0,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"DIANE ALLISON","BOARD MEMBER",0,NA,1,0,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"LARRY KINZLER CMPE","BOARD MEMBER",0,NA,1,0,0,0,0,0,0,0
283666,541878008,2010,0,"VIRGINIA MEDICAL GROUP MANAGEMENT","ASSOCIATION","2010-06-01","2011-05-31",0,1,6,0,0,1974,"GERALD FILICKO CMPE","NON-VOTING M",0,NA,1,0,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"MICHELLE MORGAN","PRESIDENT",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"JILL OLIVER","1ST VP",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"HEATHER EHRHART","2ND VP",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"ELAINE SAMPLE","3RD VP",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"MERCEDES FLEISCHMAN","4TH VP",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"DONNA JOHNSON","5TH VP",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"KARYN PEREZ","6TH VP",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"JILL WEINLEIN","RECORDING SECRETARY",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"MINDY DIPAOLO","CORRESPONDING SECRETARY",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"ROSE PARK","TREASURER",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"JENNY KIM","FINANCIAL SECRETARY",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"KELLY ARMALY","AUDITOR",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"JENNIFER SUH","HISTORIAN",5,NA,0,1,0,0,0,0,0,0
625622,956205017,2014,0,"LA CANADA ELEMENTARY PARENT-TEACHER","ASSOCIATION INC","2014-07-01","2015-06-30",1,0,NA,0,0,1954,"ALEEN LANGTON","PARLIAMENTARIAN",5,NA,0,1,0,0,0,0,0,0
158227,260726140,2014,0,"L U O INC CO JIM ORR",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,2007,"JAMIE HARGATHER","CHAIRMAN",4,NA,1,1,0,0,0,0,0,0
158227,260726140,2014,0,"L U O INC CO JIM ORR",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,2007,"LINDSAY TARQUINIO","EXECUTIVE DIRECTOR",5,NA,1,1,0,0,0,23958,0,0
158227,260726140,2014,0,"L U O INC CO JIM ORR",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,2007,"GAVIN TARQUINIO","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
158227,260726140,2014,0,"L U O INC CO JIM ORR",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,2007,"TIM BAILEY","SECRETARY",1,NA,1,1,0,0,0,0,0,0
158227,260726140,2014,0,"L U O INC CO JIM ORR",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,2007,"CHRIS REIS","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
158227,260726140,2014,0,"L U O INC CO JIM ORR",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,2007,"ERIN LINK","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
158227,260726140,2014,0,"L U O INC CO JIM ORR",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,2007,"PATRICK CHAFFIN","TREASURER",3,NA,1,1,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"CHRIS WAND","PAST PRESIDENT",1,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"CHRISTINE SCHIESL","BOARD PRESIDENT",6,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"JEANNE QUANN","BOARD SECRETARY",4,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"CHRIS EVEN","BOARD TREASURER",6,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"TOM BENDA JR","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"TIM CONLON","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"BARB HEITZMAN","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"DR RANDY LENGELING","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"TOM PECKOSH","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"EDWIN E RITTS JR","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"JULIE STEFFEN","BOARD MEMBER",2,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"MIKE STOLL","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"JACK WERTZBERGER","BOARD MEMBER",1,NA,1,0,0,0,0,0,0,0
769183,421071185,2014,0,"DUBUQUE MUSEUM OF ART",NA,"2014-01-01","2014-12-31",1,0,NA,0,0,1956,"MARK WAHLERT","EXECUTIVE DIRECTOR",40,NA,0,1,0,0,0,36233,0,3465
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"SUE ROGACS","President",2,2,1,1,0,0,0,0,0,0
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"RICH BENACCI","Vice President",2,2,1,1,0,0,0,0,0,0
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"ROBERT BOEHNER","Treasurer",2,2,1,1,0,0,0,0,0,0
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"JACOB DVORAK","Director",1,1,1,0,0,0,0,0,0,0
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"CINDY REARICK","Director",1,1,1,0,0,0,0,0,0,0
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"HELEN GOHSLER","Director",1,1,1,0,0,0,0,0,0,0
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"DOUGLAS BRAENDEL","Director",1,1,1,0,0,0,0,0,0,0
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"GERALD SEKERAK","Director",1,1,1,0,0,0,0,0,0,0
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"DENISE THOMAS WILCOX","Director",1,1,1,0,0,0,0,0,0,0
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"TIM BRODERICK","Secretary",2,2,1,1,0,0,0,0,0,0
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"SHARI LEWIS","Director",1,1,1,0,0,0,0,0,0,0
549206,251285912,2014,0,"PENNSYLVANIA PRO-LIFE FEDERATION INC",NA,"2014-01-01","2014-12-31",0,1,4,0,0,1979,"MICHAEL CICCOCIOPPO","Executive Direc",20,20,0,1,0,0,0,63855,0,1916
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"ANDREW BARANOWSKI","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"LAWRENCE BRADBURY","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"DAVE BRINK","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"ANDREW DUGUID","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"JOHN GARDINER","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"SHELLY HENRY","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"BRIAN IUDICA","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"WILLIAM KLEIN","SECRETARY",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"JIMMIE MCGRUDER","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"CHRISTOPHER MILLER","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"JOHN PALERMO","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"RICHARD PATIRI","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"JORDAN REED","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"MICHAEL SASUK","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"PETER SAYEVICH","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"ERIC SCHUMAN","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"JAMES VACCARO","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"JULIAN WELLINGTON","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"MARK ZIEGLER","TRUSTEE",2,NA,1,0,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"SCOTT GLENN","TRUSTEE",2,NA,0,1,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"RICHARD KROEBEL","PRESIDENT",5,NA,0,1,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"JAMES TRACEY","VICE PRESIDE",5,NA,0,1,0,0,0,0,0,0
795595,112472638,2014,0,"BABYLON CENTRAL FIRE ALARM & RESCUE","ALARM CORPORATION","2014-01-01","2014-12-31",1,0,NA,0,0,1978,"BARBARA BENDER","CHIEF OF OPE",40,NA,0,0,0,1,0,108180,0,56501
522694,223459303,2010,0,"LOWELL GENERAL HOSPITAL AUXILIARY",NA,"2010-04-01","2011-03-31",1,0,NA,0,0,1955,"DEBORAH LEMOS","PRESIDENT (THRU 05/10)",5,NA,1,1,0,0,0,0,0,0
522694,223459303,2010,0,"LOWELL GENERAL HOSPITAL AUXILIARY",NA,"2010-04-01","2011-03-31",1,0,NA,0,0,1955,"TARINA MANSUR","PRESIDENT",5,NA,1,1,0,0,0,0,0,0
522694,223459303,2010,0,"LOWELL GENERAL HOSPITAL AUXILIARY",NA,"2010-04-01","2011-03-31",1,0,NA,0,0,1955,"MARY BENNETT","FIRST VICE PRESIDENT",5,NA,1,1,0,0,0,0,0,0
522694,223459303,2010,0,"LOWELL GENERAL HOSPITAL AUXILIARY",NA,"2010-04-01","2011-03-31",1,0,NA,0,0,1955,"CARRIE MEIKLE","SECOND VICE PRESIDENT",5,NA,1,1,0,0,0,0,0,0
522694,223459303,2010,0,"LOWELL GENERAL HOSPITAL AUXILIARY",NA,"2010-04-01","2011-03-31",1,0,NA,0,0,1955,"LINDA CARSON","RECORDING SECRETARY",5,NA,1,1,0,0,0,0,0,0
522694,223459303,2010,0,"LOWELL GENERAL HOSPITAL AUXILIARY",NA,"2010-04-01","2011-03-31",1,0,NA,0,0,1955,"PAULINE LAMBERT","CORRESPONDING SECRETARY",5,NA,1,1,0,0,0,0,0,0
522694,223459303,2010,0,"LOWELL GENERAL HOSPITAL AUXILIARY",NA,"2010-04-01","2011-03-31",1,0,NA,0,0,1955,"PAMELA WHITE","TREASURER",5,NA,1,1,0,0,0,0,0,0
522694,223459303,2010,0,"LOWELL GENERAL HOSPITAL AUXILIARY",NA,"2010-04-01","2011-03-31",1,0,NA,0,0,1955,"JAN DEMETRIOU","ASST. TREASURER",5,NA,1,1,0,0,0,0,0,0
522694,223459303,2010,0,"LOWELL GENERAL HOSPITAL AUXILIARY",NA,"2010-04-01","2011-03-31",1,0,NA,0,0,1955,"PAULINE BEAULIEU","DIRECTOR",5,NA,1,0,0,0,0,0,0,0
522694,223459303,2010,0,"LOWELL GENERAL HOSPITAL AUXILIARY",NA,"2010-04-01","2011-03-31",1,0,NA,0,0,1955,"JOY DESCHENE","DIRECTOR",5,NA,1,0,0,0,0,0,0,0
522694,223459303,2010,0,"LOWELL GENERAL HOSPITAL AUXILIARY",NA,"2010-04-01","2011-03-31",1,0,NA,0,0,1955,"AMY WERNER","DIRECTOR (THRU 05/10)",5,NA,1,0,0,0,0,0,0,0
